ID_XBXXZ	Name_XBXXZ	FiveElements_XBXXZ	Level_XBXXZ	Type_XBXXZ	Effect_XBXXZ	LevelLimit_XBXXZ	UpType_XBXXZ	InitValue_XBXXZ	UpdataValue_XBXXZ	Cost2_XBXXZ	Cost3_XBXXZ	Cost4_XBXXZ	Cost5_XBXXZ	Cost6_XBXXZ	Cost7_XBXXZ	Cost8_XBXXZ	Cost9_XBXXZ	Cost10_XBXXZ
560	神兽真经	2	9	正派	增加渡劫雷抗	10	12	117	117	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
561	天阳真经	3	9	正派	增加渡劫雷抗	10	12	118	117	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
562	玄武真经	4	9	中立	增加渡劫雷抗	10	12	116	118	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
563	蜀山真经	5	9	正派	增加渡劫雷抗	10	12	117	118	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
564	逍遥秘诀	1	1	中立	修炼时每次增加修为	1	1	1	1	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
565	黄泉秘诀	2	1	邪派	修炼时每次增加修为	1	1	1	1	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
566	天海秘诀	3	2	正派	修炼时每次增加修为	2	1	5	5	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
567	仙侣秘诀	4	2	中立	修炼时每次增加修为	2	1	5	5	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
568	斗狂秘诀	5	2	邪派	修炼时每次增加修为	2	1	5	5	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
569	青羽秘诀	1	3	正派	修炼时每次增加修为	3	1	10	10	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
570	天音秘诀	2	4	中立	修炼时每次增加修为	4	1	15	15	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
571	九煞秘诀	3	4	邪派	修炼时每次增加修为	4	1	15	15	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
572	隐神秘诀	4	4	中立	修炼时每次增加修为	4	1	15	15	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
573	合欢秘诀	5	5	邪派	修炼时每次增加修为	5	1	20	20	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
574	碧云秘诀	1	5	中立	修炼时每次增加修为	5	1	20	20	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
575	天师秘诀	2	5	正派	修炼时每次增加修为	5	1	20	20	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
576	恶魔秘诀	3	6	邪派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
577	云霄秘诀	4	6	正派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
578	浩天秘诀	5	7	正派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
579	碧凌秘诀	1	7	中立	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
580	魔泯秘诀	2	7	邪派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
581	鬼王秘诀	3	8	邪派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
582	无极秘诀	4	8	正派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
583	魔神秘诀	5	9	邪派	修炼时每次增加修为	9	1	40	40	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
584	万佛秘诀	1	9	中立	修炼时每次增加修为	9	1	40	40	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
585	五灵秘诀	2	9	中立	修炼时每次增加修为	9	1	40	40	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
586	玄天秘诀	3	9	正派	修炼时每次增加修为	9	1	40	40	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
587	神兽秘诀	4	9	正派	修炼时每次增加修为	9	1	40	40	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
588	天阳秘诀	5	9	正派	修炼时每次增加修为	9	1	40	40	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
589	玄武秘诀	1	9	中立	修炼时每次增加修为	9	1	40	40	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
590	蜀山秘诀	2	9	正派	修炼时每次增加修为	9	1	40	40	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
591	阴罗心法	3	6	邪派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
592	罗刹心法	4	6	邪派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
593	七曜心法	5	6	正派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
594	虹月心法	1	6	正派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
595	无量心法	2	6	正派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
596	星月心法	3	6	邪派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
597	朝天心法	4	6	邪派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
598	问道心法	5	6	中立	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
599	清虚心法	1	6	正派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
600	剑符心法	2	6	正派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
601	御灵心法	3	6	正派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
602	鬼灵心法	4	6	邪派	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
603	迷月心法	5	6	中立	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
604	圣水心法	1	6	中立	增加自身防御	10	5	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
605	万花心法	2	7	中立	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
606	天星心法	3	7	正派	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
607	血魂心法	4	7	邪派	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
608	飞羽心法	5	7	邪派	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
609	千面心法	1	7	邪派	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
610	两仪心法	2	7	正派	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
611	灵虚心法	3	7	正派	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
612	血河心法	4	7	邪派	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
613	烈焰心法	5	7	邪派	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
614	玲珑心法	1	7	正派	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
615	太上心法	2	7	中立	增加自身防御	10	5	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
616	阴罗诀	3	6	邪派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
617	罗刹诀	4	6	邪派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
618	七曜诀	5	6	正派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
619	虹月诀	1	6	正派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
620	无量诀	2	6	正派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
621	星月诀	3	6	邪派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
622	朝天诀	4	6	邪派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
623	问道诀	5	6	中立	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
624	清虚诀	1	6	正派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
625	剑符诀	2	6	正派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
626	御灵诀	3	6	正派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
627	鬼灵诀	4	6	邪派	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
628	迷月诀	5	6	中立	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
629	圣水诀	1	6	中立	增加自身攻击	10	4	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
630	万花诀	2	7	中立	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
631	天星诀	3	7	正派	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
632	血魂诀	4	7	邪派	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
633	飞羽诀	5	7	邪派	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
634	千面诀	1	7	邪派	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
635	两仪诀	2	7	正派	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
636	灵虚诀	3	7	正派	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
637	血河诀	4	7	邪派	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
638	烈焰诀	5	7	邪派	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
639	玲珑诀	1	7	正派	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
640	太上诀	2	7	中立	增加自身攻击	10	4	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
641	阴罗遁术	3	6	邪派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
642	罗刹遁术	4	6	邪派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
643	七曜遁术	5	6	正派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
644	虹月遁术	1	6	正派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
645	无量遁术	2	6	正派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
646	星月遁术	3	6	邪派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
647	朝天遁术	4	6	邪派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
648	问道遁术	5	6	中立	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
649	清虚遁术	1	6	正派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
650	剑符遁术	2	6	正派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
651	御灵遁术	3	6	正派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
652	鬼灵遁术	4	6	邪派	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
653	迷月遁术	5	6	中立	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
654	圣水遁术	1	6	中立	增加自身速度	10	3	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
655	万花遁术	2	7	中立	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
656	天星遁术	3	7	正派	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
657	血魂遁术	4	7	邪派	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
658	飞羽遁术	5	7	邪派	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
659	千面遁术	1	7	邪派	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
660	两仪遁术	2	7	正派	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
661	灵虚遁术	3	7	正派	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
662	血河遁术	4	7	邪派	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
663	烈焰遁术	5	7	邪派	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
664	玲珑遁术	1	7	正派	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
665	太上遁术	2	7	中立	增加自身速度	10	3	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
666	阴罗身法	3	6	邪派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
667	罗刹身法	4	6	邪派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
668	七曜身法	5	6	正派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
669	虹月身法	1	6	正派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
670	无量身法	2	6	正派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
671	星月身法	3	6	邪派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
672	朝天身法	4	6	邪派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
673	问道身法	5	6	中立	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
674	清虚身法	1	6	正派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
675	剑符身法	2	6	正派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
676	御灵身法	3	6	正派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
677	鬼灵身法	4	6	邪派	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
678	迷月身法	5	6	中立	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
679	圣水身法	1	6	中立	增加自身闪避	10	10	65	66	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
680	万花身法	2	7	中立	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
681	天星身法	3	7	正派	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
682	血魂身法	4	7	邪派	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
683	飞羽身法	5	7	邪派	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
684	千面身法	1	7	邪派	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
685	两仪身法	2	7	正派	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
686	灵虚身法	3	7	正派	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
687	血河身法	4	7	邪派	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
688	烈焰身法	5	7	邪派	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
689	玲珑身法	1	7	正派	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
690	太上身法	2	7	中立	增加自身闪避	10	10	71	71	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
691	阴罗真经	3	7	邪派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
692	罗刹真经	4	7	邪派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
693	七曜真经	5	7	正派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
694	虹月真经	1	7	正派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
695	无量真经	2	7	正派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
696	星月真经	3	7	邪派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
697	朝天真经	4	7	邪派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
698	问道真经	5	7	中立	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
699	清虚真经	1	7	正派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
700	剑符真经	2	7	正派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
701	御灵真经	3	7	正派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
702	鬼灵真经	4	7	邪派	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
703	迷月真经	5	7	中立	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
704	圣水真经	1	7	中立	增加渡劫雷抗	10	12	54	54	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
705	万花真经	2	8	中立	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
706	天星真经	3	8	正派	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
707	血魂真经	4	8	邪派	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
708	飞羽真经	5	8	邪派	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
709	千面真经	1	8	邪派	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
710	两仪真经	2	8	正派	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
711	灵虚真经	3	8	正派	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
712	血河真经	4	8	邪派	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
713	烈焰真经	5	8	邪派	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
714	玲珑真经	1	8	正派	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
715	太上真经	2	8	中立	增加渡劫雷抗	10	12	77	75	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
716	阴罗秘诀	3	6	邪派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
717	罗刹秘诀	4	6	邪派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
718	七曜秘诀	1	6	正派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
719	虹月秘诀	2	6	正派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
720	无量秘诀	3	6	正派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
721	星月秘诀	4	6	邪派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
722	朝天秘诀	5	6	邪派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
723	问道秘诀	1	6	中立	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
724	清虚秘诀	2	6	正派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
725	剑符秘诀	3	6	正派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
726	御灵秘诀	4	6	正派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
727	鬼灵秘诀	5	6	邪派	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
728	迷月秘诀	1	6	中立	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
729	圣水秘诀	2	6	中立	修炼时每次增加修为	6	1	25	25	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
730	万花秘诀	3	7	中立	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
731	天星秘诀	4	7	正派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
732	血魂秘诀	5	7	邪派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
733	飞羽秘诀	1	7	邪派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
734	千面秘诀	2	7	邪派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
735	两仪秘诀	3	7	正派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
736	灵虚秘诀	4	7	正派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
737	血河秘诀	5	7	邪派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
738	烈焰秘诀	1	7	邪派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
739	玲珑秘诀	2	7	正派	修炼时每次增加修为	7	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
740	梵度秘诀	3	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
741	玉隆秘诀	4	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
742	妙成秘诀	5	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
743	无思秘诀	1	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
744	元载秘诀	2	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
745	灵明秘诀	3	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
746	赤明秘诀	4	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
747	太安秘诀	5	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
748	荣华秘诀	1	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
749	玄明秘诀	2	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
750	玄胎秘诀	3	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
751	太明秘诀	4	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
752	太黄秘诀	5	9	正派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
753	大罗秘诀	1	9	正派	修炼时每次增加修为	10	1	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
754	始皇秘诀	2	9	正派	修炼时每次增加修为	10	1	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
755	极风秘诀	3	9	正派	修炼时每次增加修为	10	1	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
756	光明秘诀	4	9	正派	修炼时每次增加修为	10	1	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
757	虚无秘诀	5	9	正派	修炼时每次增加修为	10	1	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
758	七曜秘诀	1	9	正派	修炼时每次增加修为	10	1	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
759	皇笳秘诀	2	9	正派	修炼时每次增加修为	10	1	120	120	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
760	太皇秘诀	3	9	正派	修炼时每次增加修为	10	1	120	120	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
761	太极秘诀	4	9	正派	修炼时每次增加修为	10	1	120	120	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
762	玄武秘诀	5	9	正派	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
763	朱雀秘诀	1	9	正派	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
764	白虎秘诀	2	9	正派	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
765	青龙秘诀	3	9	正派	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
766	大焚秘诀	4	9	正派	修炼时每次增加修为	10	1	160	160	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
767	东极秘诀	5	9	正派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
768	西极秘诀	1	9	正派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
769	南极秘诀	2	9	正派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
770	北极秘诀	3	9	正派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
771	皇地秘诀	4	9	正派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
772	玉皇秘诀	5	9	正派	修炼时每次增加修为	10	1	240	240	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
773	枉死秘诀	1	9	中立	修炼时每次增加修为	10	1	120	120	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
774	火山秘诀	2	9	中立	修炼时每次增加修为	10	1	120	120	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
775	白骨秘诀	3	9	中立	修炼时每次增加修为	10	1	120	120	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
